theta_deg,u_D_meV,fit_status,cG_inf,rmse_cG_fit,selected_cG_inf_lt_m0p02,percent_error
4.0,3.5,fit_ok_best5,-0.0489346608027648,3.703864607773009e-07,True,0.0007569000268954029
4.0,4.0,fit_ok_best5,-0.0505057204971756,6.047290224054144e-07,True,0.0011973475805364111
4.0,4.5,fit_ok_best5,-0.0522974111241683,1.315763929008597e-06,True,0.002515925551046141
4.0,5.0,fit_ok_best5,-0.0542813909697088,1.7601751842407237e-06,True,0.0032426862186029325
4.0,5.5,fit_ok_best5,-0.0564840673542604,2.658263741326893e-06,True,0.00470621870173517
4.0,6.0,fit_ok_best5,-0.0588560891504952,3.3284018659757062e-06,True,0.005655152957011759
4.0,6.5,fit_ok_best5,-0.061390671476388,5.102861995843124e-06,True,0.008312113018352926
4.0,7.0,fit_ok_best5,-0.1026587772970397,0.0004860683864634,True,0.4734796178771714
4.0,7.5,fit_ok_best5,-0.1028368053805069,0.0006470258804799,True,0.6291773437397602
4.0,8.0,fit_ok_best5,-0.1063478773268638,0.0004146754655722,True,0.38992359414723526
4.0,8.5,fit_ok_best5,-0.1056524959410694,0.0005551362463097,True,0.5254359978578665
4.0,9.0,fit_ok_best5,-0.1039667866427957,0.0006975933465834,True,0.6709771159708524
4.0,9.5,fit_ok_best5,-0.10093345051481,0.0008135365695276,True,0.8060128385368432
4.0,10.0,fit_ok_best5,-0.096005509648502,0.0008248729718566,True,0.8591933680438211
4.0,10.5,fit_ok_best5,-0.078082399971109,0.0015706281780281,True,2.0115008998304904
4.0,11.0,fit_ok_best5,-0.0735936932201146,0.000894991731078,True,1.2161255834805438
4.0,11.5,fit_ok_best5,0.0488420573546655,0.0008331064137756,False,
4.0,12.0,fit_ok_best5,0.0387945435240646,0.0001352529996054,False,
4.0,12.5,fit_ok_best5,0.0337659409258045,2.888367062969234e-05,False,
4.0,13.0,fit_ok_best5,0.0312530859110473,1.3422293218314356e-05,False,
4.0,13.5,fit_ok_best5,0.0292700877676531,8.781923534582333e-06,False,
4.0,14.0,fit_ok_best5,0.027372040736621,7.969660053322242e-06,False,
4.0,14.5,fit_ok_best5,0.025717363409396,1.0388483172402808e-05,False,
4.0,15.0,fit_ok_best5,0.0235755915010225,1.2469258164227682e-05,False,
4.0,15.5,insufficient_clean_finite,,,False,
4.0,16.0,insufficient_clean_finite,,,False,
4.0,16.5,insufficient_clean_finite,,,False,
4.0,17.0,insufficient_clean_finite,,,False,
4.0,17.5,insufficient_clean_finite,,,False,
4.0,18.0,insufficient_clean_finite,,,False,
4.0,18.5,insufficient_clean_finite,,,False,
4.0,19.0,insufficient_clean_finite,,,False,
4.0,19.5,insufficient_clean_finite,,,False,
4.0,20.0,insufficient_clean_finite,,,False,
